,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda,min_lag_range_one_month,games_to_remove_one_month,one_month_sumgames,f_to_remove_one_month,one_month_fcount
5689,81b6f09e682115ff17c4b6126b1f0776,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1799586863,31995521,1429484251602,RANKED_SOLO_5x5,3,5,7,0,0,0,0,3,7,30,2,15895,0,5236,10659,63235,0,50744,12490,172,11325,0,10037,1288,10089,10050,54,0,0,0,0,0,0,0,0,25,BOTTOM,DUO_SUPPORT,0,1,0,0,1,0,2,0,2,0,32723832,59264922,49341441,46601856,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,32723832,59264922,49341441,46601856,1,1,279,0,569160000,6.5875,19.7625,0,1400821405235,28662846367,331.7459070255,995.2377210764,0.0198570649,0,0,0,0,76,30,40,39,185,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,279,20773617367,216,63,150,35,2,26033103367,265,14,182,3
10436,ee92e2b131ab04eec9f7f492f1877e9a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1799679541,31995521,1429487100723,RANKED_SOLO_5x5,18,6,9,2,0,0,0,1,0,6,1,29521,581,11526,17414,308640,1364,28443,278832,511,44372,341,7079,36951,19664,17715,241,3,0,1,0,1,0,0,0,222,BOTTOM,DUO_CARRY,0,1,1,0,1,0,5,0,1,0,54934815,49354506,39632698,31995521,49940751,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,54934815,49354506,39632698,49940751,1,1,280,0,571200000,6.6111111111,19.8333333333,0,1400821405235,28665695488,331.778882963,995.3366488889,0.0199262565,0,0,0,0,76,30,40,39,185,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,280,20776466488,216,64,150,35,4.5,26035952488,265,15,182,3
2203,32a9b9d6e49a784d0bf0f7e67bbda533,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1812326023,31995521,1430632627899,RANKED_SOLO_5x5,12,7,6,2,0,0,0,0,0,8,2,20467,754,8364,11348,265838,1695,22075,242067,264,29705,256,2849,26599,16846,14465,256,2,1,0,0,0,0,1,0,222,BOTTOM,DUO_CARRY,1,0,0,1,1,0,9,2,4,1,31995521,47759823,34531834,43470147,24884617,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,47759823,34531834,43470147,24884617,1,1,281,0,573240000,6.6347222222,19.9041666667,0,1400821405235,29811222664,345.0372993519,1035.1118980556,0.019229,0,0,0,0,76,30,40,39,185,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,281,21921993664,228,53,159,26,2.5714285714,27181479664,267,14,183,2
9009,cf56b9ed4d968a8f4f99b489a870e3a6,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1814659214,31995521,1430854654888,RANKED_SOLO_5x5,1,4,10,0,0,0,0,0,0,9,0,24276,2108,9568,12599,144677,0,116988,27688,256,18217,0,16079,2138,11196,10615,225,0,0,0,0,0,0,0,0,25,TOP,SOLO,0,0,1,0,0,0,2,0,0,0,31995521,32793464,41317846,50648731,65114269,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,32793464,41317846,50648731,65114269,1,1,282,0,575280000,6.6583333333,19.975,0,1400821405235,30033249653,347.607056169,1042.8211685069,0.0191547704,0,0,0,0,76,30,40,39,185,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,282,22144020653,234,48,161,24,2.75,27403506653,269,13,184,1
4309,623c418a10a4d8801705ee35f905f9d2,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1821485773,31995521,1431407696083,RANKED_TEAM_5x5,5,10,15,0,0,0,0,0,1,26,4,42491,436,16442,25611,75683,2824,56327,16531,703,16564,0,13346,3217,12363,12001,80,1,0,0,0,0,0,0,1,111,BOTTOM,DUO_SUPPORT,1,1,0,1,0,1,11,2,2,1,31995521,39514828,24649705,38142035,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,24649705,38142035,31307983,1,1,283,0,577320000,6.6819444444,20.0458333333,0,1400821405235,30586290848,354.0079959259,1062.0239877778,0.0188751229,0,0,0,1,76,30,40,40,186,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,283,22697061848,238,45,161,25,2,27956547848,269,14,184,2
5542,7e2d3bb2ce06a8a3d3228f54a1df1271,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1821525954,31995521,1431410813787,RANKED_TEAM_5x5,1,10,28,0,0,0,0,0,1,26,6,41305,1308,20972,19024,84512,2883,68929,12700,616,20473,0,17410,3063,13368,10700,69,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,1,0,0,0,0,1,7,1,1,2,31995521,24649705,31307983,39514828,38142035,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24649705,31307983,39514828,38142035,1,1,284,0,579360000,6.7055555556,20.1166666667,0,1400821405235,30589408552,354.044080463,1062.1322413889,0.0189398889,0,1,0,0,76,31,40,40,187,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,284,22700179552,238,46,161,26,2.9,27959665552,269,15,184,3
3599,520985f241af00be6058e7060047aa0d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1829473354,31995521,1432089743015,RANKED_TEAM_5x5,1,5,20,0,0,0,0,0,7,51,5,32850,509,15550,16791,100515,1200,66946,32369,590,12138,475,9079,2584,16595,16515,82,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,0,0,0,1,1,6,0,5,2,31995521,31307983,39514828,24649705,38142035,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,39514828,24649705,38142035,1,1,285,0,581400000,6.7291666667,20.1875,0,1400821405235,31268337780,361.9020576389,1085.7061729167,0.0185938889,1,0,0,0,77,31,40,40,188,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,285,23379108780,241,44,161,27,4.2,28638594780,278,7,185,3
6536,957c986c6beaf4d080b344aaf873aa1e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1833013639,31995521,1432405896593,RANKED_TEAM_5x5,0,6,0,0,0,0,0,0,2,15,0,10254,676,4264,5314,14497,3275,9125,2096,150,6443,304,5331,808,3396,3225,15,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,0,1,0,0,0,1,0,0,0,31995521,39514828,24649705,38211897,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,24649705,38211897,31307983,1,1,286,0,583440000,6.7527777778,20.2583333333,0,1400821405235,31584491358,365.5612425694,1096.6837277083,0.018472357,0,0,0,1,77,31,40,41,189,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,286,23695262358,247,39,167,22,0,28954748358,280,6,185,4
7951,b6665c28d28ca9e0eb106ea9a4b59d0e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1833033947,31995521,1432407691755,RANKED_TEAM_5x5,0,10,35,0,0,0,0,3,2,30,5,38407,1757,17810,18839,30936,1324,19337,10275,1352,9926,0,8267,1658,12072,11960,49,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,1,1,1,1,0,1,9,1,3,2,31995521,24649705,39514828,31307983,38211897,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24649705,39514828,31307983,38211897,1,1,287,0,585480000,6.7763888889,20.3291666667,0,1400821405235,31586286520,365.5820199074,1096.7460597222,0.0185358921,0,0,1,0,77,31,41,41,190,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,287,23697057520,247,40,167,23,3.5,28956543520,280,7,185,5
9656,dd01939c4e25a5aeda25d4a98f703396,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1833065201,31995521,1432411031234,RANKED_TEAM_5x5,6,2,15,0,0,0,0,0,2,30,5,20500,0,5181,15318,46152,6909,26097,13145,809,9237,0,8026,1211,11556,9715,65,1,0,1,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,6,1,4,1,31995521,38211897,31307983,24649705,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,38211897,31307983,24649705,39514828,1,1,288,0,587520000,6.8,20.4,0,1400821405235,31589625999,365.6206712847,1096.8620138542,0.0185985108,0,1,0,0,77,32,41,41,191,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,288,23700396999,247,41,167,24,10.5,28959882999,280,8,185,6
6911,9eda0a159f15923062f193c302ae67a6,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1834461801,31995521,1432514425349,RANKED_TEAM_5x5,5,3,22,0,0,0,0,0,2,24,0,21145,1393,8486,11266,39387,2684,23401,13300,551,6977,0,5818,1158,11321,10205,52,0,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,8,2,3,1,31995521,31615038,39514828,24649705,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31615038,39514828,24649705,31307983,1,1,289,0,589560000,6.8236111111,20.4708333333,0,1400821405235,31693020114,366.8173624306,1100.4520872917,0.0186022032,0,0,0,1,77,32,41,42,192,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,289,23803791114,247,42,167,25,9,29063277114,280,9,185,7
2996,4511c94797a37cb695327741c47c29af,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1834475345,31995521,1432517044594,RANKED_TEAM_5x5,2,1,10,0,0,0,0,1,2,10,1,11077,162,2433,8482,14792,2294,6994,5502,362,5873,0,4506,1367,6207,5270,21,1,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,1,0,0,0,1,0,4,0,2,0,31995521,31307983,24649705,31615038,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,24649705,31615038,39514828,1,1,290,0,591600000,6.8472222222,20.5416666667,0,1400821405235,31695639359,366.8476777662,1100.5430332986,0.0186650281,1,0,0,0,78,32,41,42,193,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,290,23806410359,247,43,167,26,12,29065896359,280,10,185,8
8864,cc3856adf608a35ce934cb1b7db2a379,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1834545164,31995521,1432521356106,RANKED_TEAM_5x5,1,5,3,0,0,0,0,2,2,24,6,15400,44,7888,7467,14501,2533,7102,4865,599,4617,0,3897,719,5672,5655,29,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,2,0,0,0,31995521,31307983,24649705,31615038,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,24649705,31615038,39514828,1,1,291,0,593640000,6.8708333333,20.6125,0,1400821405235,31699950871,366.8975795255,1100.6927385764,0.0187268429,1,0,0,0,79,32,41,42,194,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,291,23810721871,247,44,167,27,0.8,29070207871,280,11,185,9
8525,c439f849adf09f92c0c520944a5b5c2e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1834567808,31995521,1432523518120,RANKED_TEAM_5x5,1,4,23,0,0,0,0,0,2,30,6,25415,1211,5424,18780,43019,2401,28215,12402,664,9299,96,7957,1245,11306,10161,50,0,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,0,1,1,0,10,3,4,0,31995521,24649705,38142035,31307983,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24649705,38142035,31307983,39514828,1,1,292,0,595680000,6.8944444444,20.6833333333,0,1400821405235,31702112885,366.9226028356,1100.7678085069,0.0187899148,0,0,1,0,79,32,42,42,195,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,292,23812883885,247,45,167,28,6,29072369885,280,12,185,10
6973,a06be80e2468c99b4dec34195e2f7a40,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1834650654,31995521,1432526483411,RANKED_TEAM_5x5,0,2,14,0,0,0,0,0,2,11,0,10545,141,3935,6469,15042,1656,8234,5151,275,5676,0,4523,1152,9453,5375,22,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,1,1,0,1,1,1,9,2,4,1,31995521,24649705,38142035,31307983,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24649705,38142035,31307983,39514828,0,1,293,0,597720000,6.9180555556,20.7541666667,0,1400821405235,31705078176,366.9569233333,1100.87077,0.0188525004,0,0,1,0,79,32,43,42,196,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,293,23815849176,247,46,167,29,7,29075335176,280,13,185,11
1042,181d3a344c9e58cdc83563eb2040abbf,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1835238003,31995521,1432587954594,RANKED_SOLO_5x5,4,8,5,1,0,0,0,0,1,10,0,21357,407,13039,7909,127988,0,8423,119565,81,16485,0,2778,13707,10796,10505,151,2,0,0,0,0,1,0,0,236,BOTTOM,DUO_CARRY,0,0,1,0,0,0,5,0,0,0,46619856,38211897,20402595,26459035,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,46619856,38211897,20402595,26459035,1,1,294,0,599760000,6.9416666667,20.825,0,1400821405235,31766549359,367.6683953588,1103.0051860764,0.0188802376,0,0,0,0,79,32,43,42,196,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,294,23877320359,247,47,167,29,1.125,29136806359,280,14,185,11
9835,e13dcd163b794952f88bd9676d9de41d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1835409994,31995521,1432590609515,RANKED_SOLO_5x5,1,2,2,0,0,0,0,0,2,18,3,7524,232,4047,3245,17184,0,14789,2395,48,6367,0,5262,1104,5470,4860,31,0,0,0,0,0,0,0,0,1,BOTTOM,DUO_SUPPORT,0,1,1,0,0,0,1,0,0,0,51148359,23262324,31995521,38211897,20108289,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,51148359,23262324,38211897,20108289,1,1,295,0,601800000,6.9652777778,20.8958333333,0,1400821405235,31769204280,367.6991236111,1103.0973708333,0.0189428729,0,0,0,0,79,32,43,42,196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,295,23879975280,247,48,167,29,1.5,29139461280,280,15,185,11
3116,47a185d5018eaff783cd73e2f3605752,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1837196472,31995521,1432762304544,RANKED_SOLO_5x5,4,5,25,1,1,0,0,0,2,25,4,13679,250,5323,8105,32208,0,25249,6959,141,15030,0,13555,1475,10955,9860,18,0,0,0,0,0,0,0,1,25,BOTTOM,DUO_SUPPORT,1,0,0,1,0,1,8,1,2,1,24649705,39505355,31995521,350395,50979528,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,24649705,39505355,350395,50979528,1,1,296,0,603840000,6.9888888889,20.9666666667,0,1400821405235,31940899309,369.6863345949,1109.0590037847,0.0189049154,0,0,0,0,79,32,43,42,196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,296,24051670309,249,47,169,27,5.8,29311156309,280,16,185,11
8129,ba90b11b1697da6f9706aeba288ae30d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1837763811,31995521,1432786913638,RANKED_SOLO_5x5,3,6,9,0,0,0,0,0,4,37,9,15806,182,8350,7274,46428,64,33028,13335,92,9958,64,8894,1000,11075,9540,64,0,0,0,0,0,0,0,0,1,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,10,2,3,1,23093779,31995521,43945903,24649705,49242559,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,23093779,43945903,24649705,49242559,1,1,297,0,605880000,7.0125,21.0375,0,1400821405235,31965508403,369.9711620718,1109.9134862153,0.01895418,0,0,0,0,79,32,43,42,196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,297,24076279403,249,48,169,27,2,29335765403,280,17,185,11
7038,a240e20ca98c8db0747656f2f754c9ae,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1837779471,31995521,1432790076517,RANKED_SOLO_5x5,1,6,9,0,0,0,0,0,0,5,0,14986,629,8473,5884,143848,682,50826,92339,135,19666,246,11195,8224,10976,9630,161,1,1,0,0,0,0,0,0,81,MIDDLE,SOLO,1,1,0,1,1,1,9,2,4,1,43436412,31995521,24649705,38009117,56875051,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,43436412,24649705,38009117,56875051,1,1,298,0,607920000,7.0361111111,21.1083333333,0,1400821405235,31968671282,370.0077694676,1110.0233084028,0.0190161172,0,0,0,0,79,32,43,42,196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,298,24079442282,249,49,169,27,1.6666666667,29338928282,280,18,185,11
9598,dba19a793c6c1df554683826572efa75,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1837833974,31995521,1432792776455,RANKED_SOLO_5x5,0,2,13,0,0,0,0,0,1,12,1,7560,554,3053,3953,32842,0,23559,9282,89,6055,0,4839,1216,7261,6490,53,0,0,0,0,0,1,0,0,25,BOTTOM,DUO_SUPPORT,1,1,1,0,1,0,5,0,2,0,24649705,39238690,31995521,50462322,232842,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,24649705,39238690,50462322,232842,1,1,299,0,609960000,7.0597222222,21.1791666667,0,1400821405235,31971371220,370.03901875,1110.11705625,0.0190783184,0,0,0,0,79,32,43,42,196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,299,24082142220,249,50,169,27,6.5,29341628220,280,19,185,11
5202,768e4bb808260313ab2af17922e82751,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1837880125,31995521,1432794645059,RANKED_SOLO_5x5,0,3,15,0,0,0,0,0,3,35,1,25056,215,12262,12579,106508,1975,88459,16073,266,24190,950,21753,1487,13039,12965,70,1,0,0,0,0,0,0,0,25,BOTTOM,DUO_SUPPORT,1,0,1,0,1,1,11,3,5,1,45753971,24649705,45444027,28664772,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,45753971,24649705,45444027,28664772,1,1,300,0,612000000,7.0833333333,21.25,0,1400821405235,31973239824,370.0606461111,1110.1819383333,0.0191410068,0,0,0,0,79,32,43,42,196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,300,24084010824,249,51,169,27,5,29343496824,280,20,185,11
4498,664a39a4a2f3f495c548a9c603294a6a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1841372893,31995521,1433043671641,RANKED_TEAM_5x5,2,3,27,0,0,0,0,0,2,21,5,14944,150,9969,4825,31558,0,23809,7749,325,13166,0,10212,2953,11174,9155,20,0,0,0,0,0,0,0,1,432,BOTTOM,DUO_SUPPORT,1,1,0,1,0,1,9,1,1,1,31307983,39514828,24649705,31615038,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,31307983,39514828,24649705,31615038,1,1,301,0,614040000,7.1069444444,21.3208333333,0,1400821405235,32222266406,372.9428982176,1118.8286946528,0.0190563877,1,0,0,0,80,32,43,42,197,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,301,24333037406,252,49,170,27,9.6666666667,29592523406,280,21,185,12
2868,4203b11f892fc3baa741e453e434ead8,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1841397904,31995521,1433046190969,RANKED_TEAM_5x5,0,6,3,0,0,0,0,0,2,17,3,11188,168,4650,6370,8534,0,5864,2669,101,4662,0,3413,1249,4332,3970,12,0,0,0,0,0,0,0,0,432,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,0,0,0,0,24649705,39514828,31615038,31307983,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,24649705,39514828,31615038,31307983,1,1,302,0,616080000,7.1305555556,21.3916666667,0,1400821405235,32224785734,372.9720571065,1118.9161713194,0.0191182031,0,0,0,1,80,32,43,43,198,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,302,24335556734,252,50,170,28,0.5,29595042734,280,22,185,13
449,0ab3992ee5204b79e388d3ab8f8e5e63,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1841443687,31995521,1433048227940,RANKED_TEAM_5x5,0,4,6,0,0,0,0,0,3,22,8,14004,105,7118,6781,16269,2368,9252,4648,558,5529,0,4768,760,5561,5475,27,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,1,1,0,1,0,1,0,2,0,24649705,31615038,31995521,39514828,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,24649705,31615038,39514828,31307983,1,1,303,0,618120000,7.1541666667,21.4625,0,1400821405235,32226822705,372.9956331597,1118.9868994792,0.019180296,0,0,0,1,80,32,43,44,199,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,303,24337593705,252,51,170,29,1.5,29597079705,280,23,185,14
3573,515e77051c5fd5583fe08bea1c04df20,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1858650570,31995521,1434510430908,RANKED_TEAM_5x5,1,3,4,0,0,0,0,0,3,24,3,13013,809,3721,8482,17226,0,12358,4868,178,7510,0,4706,2803,5928,4775,10,0,0,0,0,0,0,0,0,432,BOTTOM,DUO_SUPPORT,0,0,0,0,1,0,1,0,1,0,31995521,31307983,24649705,38142035,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,24649705,38142035,39514828,1,1,304,0,620160000,7.1777777778,21.5333333333,0,1400821405235,33689025673,389.9192786227,1169.7578358681,0.0184083685,1,0,0,0,81,32,43,44,200,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,304,25799796673,263,41,181,19,1.6666666667,31059282673,284,20,187,13
9653,dcf57db5b837aa31b5d6e85975a09a1c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1858700873,31995521,1434512838690,RANKED_TEAM_5x5,5,2,15,0,0,0,0,0,4,14,6,14230,266,4978,8986,14573,0,11227,3346,119,8311,0,6413,1897,7670,6990,14,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,1,0,1,0,1,0,3,0,2,0,31995521,39514828,31307983,38142035,24649705,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,31307983,38142035,24649705,1,1,305,0,622200000,7.2013888889,21.6041666667,0,1400821405235,33691433455,389.9471464699,1169.8414394097,0.0184676025,0,1,0,0,81,33,43,44,201,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,305,25802204455,263,42,181,20,10,31061690455,284,21,187,14
5857,85e4c4272a5e7b1d67a15153991c64d9,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1858720861,31995521,1434514924942,RANKED_TEAM_5x5,0,6,14,0,0,0,0,2,3,25,5,19446,262,5437,13746,17822,0,12994,4827,177,8251,0,5658,2592,6582,6230,17,0,0,0,0,0,0,0,0,432,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,1,0,1,0,31307983,38142035,39514828,31615038,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,31307983,38142035,39514828,31615038,1,1,306,0,624240000,7.225,21.675,0,1400821405235,33693519707,389.9712929051,1169.9138787153,0.0185270048,1,0,0,0,82,33,43,44,202,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,306,25804290707,264,42,181,21,2.3333333333,31063776707,284,22,187,15
310,076c262168487c3470b530d3ee8bb523,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1858745889,31995521,1434517187108,RANKED_TEAM_5x5,1,5,7,0,0,0,0,0,1,39,5,20107,410,7515,12182,26881,0,21493,5387,116,5645,0,4868,777,8634,8100,18,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,0,1,0,0,1,1,0,0,1,1,24649705,38142035,31995521,31307983,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,24649705,38142035,31307983,39514828,1,1,307,0,626280000,7.2486111111,21.7458333333,0,1400821405235,33695781873,389.9974753819,1169.9924261458,0.0185863027,0,0,1,0,82,33,44,44,203,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,307,25806552873,264,43,181,22,1.6,31066038873,284,23,187,16
9221,d424d9e4bbd5461ca40a2ac90a726b55,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1860206644,31995521,1434667730183,RANKED_SOLO_5x5,11,9,6,3,0,0,0,0,1,5,2,31748,348,17271,14128,230412,14,2683,227714,76,22923,14,2072,20837,16534,15735,297,0,0,0,0,0,0,0,0,51,BOTTOM,DUO_CARRY,0,1,0,0,0,0,2,0,0,0,57365486,41985038,24056367,31995521,38211897,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,57365486,41985038,24056367,38211897,1,1,308,0,628320000,7.2722222222,21.8166666667,0,1400821405235,33846324948,391.7398720833,1175.21961625,0.0185639062,0,0,0,0,82,33,44,44,203,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,308,25957095948,265,43,182,21,1.8888888889,31216581948,284,24,187,16
